"date","date_time","plot","treatment","spad1","spad2","spad3","height1","height2","height3","gr1","gr2","gr3","spad_r1","spad_r2","spad_r3"
2019-07-10,2019-07-10 08:31:00,"8","PN",43.5,41.2,41.2,79.6,76.2,78.6,1.69999999999999,0.700000000000003,2,0.799999999999997,-4.2,1.3
2019-07-10,2019-07-10 08:28:00,"9","RM",44.3,42.7,46.2,80.1,77.1,78,0.799999999999997,3.59999999999999,0.200000000000003,-1,0.100000000000001,0.5
2019-07-11,2019-07-11 08:15:00,"1","CT",44.4,44.9,39.7,79.9,79.8,78.9,1.90928122819261,0.200976971388698,2.11025819958131,-0.703419399860436,0.30146545708304,-2.91416608513608
2019-07-11,2019-07-11 08:23:00,"2","PN",42.3,42.3,42.5,77.5,74.8,77.5,0.100348432055743,0.702439024390247,1.10383275261323,-0.602090592334496,0.200696864111494,0.501742160278746
2019-07-11,2019-07-11 08:19:00,"3","RM",41.9,44.7,40.8,82.1,78.1,77.9,0.60251046025104,1.00418410041841,0.40167364016737,-1.10460251046025,1.30543933054394,-0.100418410041842
2019-07-11,2019-07-11 08:16:00,"4","CT",39.2,44.7,39.8,77.8,76.8,78.3,1.00488485694348,0.602930914166079,1.70830425680391,-5.32588974180042,0.200976971388698,-1.40683879972087
2019-07-11,2019-07-11 08:24:00,"5","PN",40.9,43.5,39.3,78,74.1,77,0.903135888501748,0.100348432055743,1.00348432055749,-0.401393728222995,1.50522648083624,-1.50522648083624
2019-07-11,2019-07-11 08:20:00,"6","RM",38,44.4,43.4,78.9,76.4,78.3,2.30962343096235,0.502092050209205,0.803347280334725,-1.60669456066946,1.20502092050209,-0.401673640167363
2019-07-11,2019-07-11 08:17:00,"7","CT",40.8,45.7,41.9,79.9,73.2,76.2,2.71318911374739,1.10537334263783,1.20586182833217,-0.904396371249133,1.20586182833217,0.803907885554777
2019-07-11,2019-07-11 08:26:00,"8","PN",42.8,40.5,41.8,80.7,76.8,80.7,1.10383275261325,0.602090592334489,2.10731707317074,-0.702439024390247,-0.702439024390247,0.602090592334489
2019-07-11,2019-07-11 08:22:00,"9","RM",44.2,43.1,46.3,80.3,79.9,78.2,0.200836820083685,2.81171548117156,0.200836820083685,-0.100418410041835,0.401673640167363,0.100418410041835
2019-07-12,2019-07-12 08:29:00,"1","CT",40.6,43.8,39.5,80.2,80,80.3,0.29711141678129,0.198074277854198,1.38651994497936,-3.76341127922971,-1.08940852819808,-0.198074277854198
2019-07-12,2019-07-12 08:37:00,"2","PN",43.8,41,39.9,77.6,74.8,77.7,0.099037138927092,0,0.198074277854198,1.48555708390646,-1.28748280605227,-2.57496561210454
2019-07-12,2019-07-12 08:33:00,"3","RM",42.6,44,39.5,82.1,79.1,78.3,0,0.990371389270977,0.396148555708382,0.693259972489687,-0.693259972489687,-1.28748280605227
2019-07-12,2019-07-12 08:30:00,"4","CT",38.8,39.3,40.5,79.1,77,79.4,1.28748280605227,0.198074277854198,1.08940852819808,-0.396148555708396,-5.34800550206328,0.693259972489687
2019-07-12,2019-07-12 08:38:00,"5","PN",41.5,43.7,40.6,78.3,75.1,77,0.29711141678129,0.990371389270977,0,0.594222833562587,0.198074277854198,1.28748280605227
2019-07-12,2019-07-12 08:34:00,"6","RM",38.2,44.5,43.6,80.4,76.5,78.7,1.48555708390646,0.099037138927092,0.396148555708396,0.198074277854198,0.0990371389270991,0.198074277854198
2019-07-12,2019-07-12 08:31:00,"7","CT",40.2,45.1,40.5,80.9,73.8,76.8,0.990371389270977,0.59422283356258,0.59422283356258,-0.59422283356258,-0.594222833562587,-1.38651994497937
2019-07-12,2019-07-12 08:40:00,"8","PN",44.1,40.8,41.8,81,77.2,81.6,0.29711141678129,0.396148555708396,0.891334250343871,1.28748280605227,0.29711141678129,0
2019-07-12,2019-07-12 08:36:00,"9","RM",45.2,42.7,46.9,80.4,81.2,78.3,0.0990371389271061,1.28748280605227,0.099037138927092,0.990371389270977,-0.396148555708389,0.594222833562587
2019-07-16,2019-07-16 08:24:00,"1","CT",40.7,45.6,40.7,82.4,80.9,82.6,0.550477845351869,0.225195482189402,0.575499565595134,0.0250217202432671,0.450390964378802,0.300260642919201
2019-07-16,2019-07-16 08:33:00,"2","PN",37.1,36.7,38.9,83,78.2,79.7,1.35093815149409,0.850590687977764,0.500347463516331,-1.67616400277971,-1.07574704656011,-0.250173731758165
2019-07-16,2019-07-16 08:28:00,"3","RM",41.9,40.2,37.2,83.5,81,81.7,0.350304083405736,0.475412684622069,0.85073848827107,-0.175152041702868,-0.950825369244135,-0.575499565595134
2019-07-16,2019-07-16 08:25:00,"4","CT",38.7,39.1,39.5,82.1,81.6,81.8,0.750651607298002,1.15099913119027,0.600521285838399,-0.0250217202432653,-0.0500434404865324,-0.250217202432667
2019-07-16,2019-07-16 08:34:00,"5","PN",38.9,42.2,39.3,80.6,78.3,79.1,0.57539958304378,0.80055594162613,0.525364836692146,-0.65045170257123,-0.375260597637248,-0.325225851285616
2019-07-16,2019-07-16 08:30:00,"6","RM",37.7,38.7,37.4,83.5,78.8,80.9,0.775538568450311,0.57539958304378,0.550382209867965,-0.125086865879083,-1.45100764419736,-1.55107713690063
2019-07-16,2019-07-16 08:27:00,"7","CT",41.1,43.4,38.7,83.1,78.3,78,0.550382209867961,1.12578179291174,0.300208478109799,0.225156358582349,-0.425295343988882,-0.450312717164697
2019-07-16,2019-07-16 08:36:00,"8","PN",37,40,40.9,83.1,79.2,83.6,0.525364836692146,0.500347463516331,0.500347463516331,-1.77623349548297,-0.200138985406532,-0.225156358582349
2019-07-16,2019-07-16 08:32:00,"9","RM",39.3,42.5,41,84,83.8,80.9,0.900625434329394,0.650451702571229,0.650451702571232,-1.47602501737318,-0.0500347463516338,-1.47602501737318
2019-07-23,2019-07-23 08:41:00,"1","CT",40.7,40.7,39.8,83.1,84,83.5,0.0998316331583623,0.442111518272754,0.128354956917897,0,-0.698821432108547,-0.128354956917897
2019-07-23,2019-07-23 08:50:00,"2","PN",37.2,37.2,35.3,86.6,82.8,82,0.513419827671585,0.656036446469248,0.328018223234624,0.0142616618797665,0.0713083093988313,-0.513419827671586
2019-07-23,2019-07-23 08:45:00,"3","RM",37.7,37.6,36,87,84.7,84.6,0.499158165791819,0.527681489551352,0.413588194513221,-0.598989798950183,-0.370803208873923,-0.171139942557196
2019-07-23,2019-07-23 08:42:00,"4","CT",39,39.8,39.7,83.9,84.6,83,0.256709913835794,0.427849856392988,0.171139942557196,0.0427849856392984,0.0998316331583633,0.0285233237595329
2019-07-23,2019-07-23 08:51:00,"5","PN",40.1,37.7,38.5,84.6,80,82.3,0.570466475190651,0.242448251956027,0.456373180152521,0.171139942557196,-0.641774784589482,-0.11409329503813
2019-07-23,2019-07-23 08:47:00,"6","RM",39.4,39.3,37.4,85.7,82.5,84,0.313756561354858,0.527681489551352,0.442111518272754,0.242448251956026,0.0855699712785968,0
2019-07-23,2019-07-23 08:44:00,"7","CT",41.3,42.4,39.1,84.9,82.6,78.6,0.256709913835794,0.613251460829949,0.0855699712785968,0.0285233237595319,-0.142616618797663,0.0570466475190649
2019-07-23,2019-07-23 08:53:00,"8","PN",36,39.9,38.8,88.2,79.6,85.6,0.727344755868081,0.0570466475190639,0.285233237595325,-0.142616618797663,-0.0142616618797665,-0.299494899475092
2019-07-23,2019-07-23 08:49:00,"9","RM",39.5,41.5,37.7,87.6,85,83.5,0.513419827671585,0.171139942557196,0.370803208873922,0.0285233237595329,-0.142616618797663,-0.470634842032286
2019-07-29,2019-07-29 07:34:00,"1","CT",35.4,39.3,35.2,83.5,83.6,84.9,0.0671876822582536,-0.0671876822582536,0.235156887903885,-0.890236789921849,-0.235156887903885,-0.772658345969905
2019-07-29,2019-07-29 07:40:00,"2","PN",35.8,33.8,34.6,86.6,83.9,86,0,0.18483080513419,0.672112018669778,-0.235239206534423,-0.571295215869312,-0.11761960326721
2019-07-29,2019-07-29 07:37:00,"3","RM",39,36.9,33.5,86.6,85.2,84.8,-0.0671955202986477,0.0839944003733084,0.0335977601493238,0.218385440970601,-0.117592160522632,-0.419972001866542
2019-07-29,2019-07-29 07:35:00,"4","CT",37,35.7,39,83.9,83.9,82.9,0,-0.11757844395194,-0.0167969205645622,-0.335938411291263,-0.688673743147089,-0.117578443951943
2019-07-29,2019-07-29 07:41:00,"5","PN",37.2,36.7,36.7,85.5,80.8,82.9,0.151225204200701,0.134422403733955,0.100816802800468,-0.487281213535589,-0.168028004667445,-0.3024504084014
2019-07-29,2019-07-29 07:38:00,"6","RM",38.9,36.8,33.1,87.2,82.8,84.3,0.252012600630032,0.0504025201260058,0.0504025201260058,-0.0840042002100105,-0.420021001050053,-0.72243612180609
2019-07-29,2019-07-29 07:36:00,"7","CT",36.3,39.7,37.6,85.1,84,80,0.0335977601493215,0.235184321045265,0.235184321045265,-0.839944003733084,-0.453569762015865,-0.251983201119925
2019-07-29,2019-07-29 07:43:00,"8","PN",35,34.5,36.9,86.5,81.1,86.1,-0.285647607934656,0.252042007001167,0.0840140023337223,-0.168028004667445,-0.9073512252042,-0.319253208868144
2019-07-29,2019-07-29 07:40:00,"9","RM",38.9,36.9,36.9,88.9,86.9,85.6,0.218410920546029,0.319215960798041,0.352817640882043,-0.100805040252013,-0.772838641932097,-0.134406720336018
2019-08-05,2019-08-05 09:58:00,"1","CT",31.3,32.4,30.5,90.6,83.9,87.1,0.999999999999999,0.0422535211267622,0.309859154929576,-0.577464788732394,-0.971830985915493,-0.661971830985916
2019-08-05,2019-08-05 10:06:00,"2","PN",30.6,27.2,32.7,90.7,85.1,86.1,0.577351848230003,0.168981028750243,0.0140817523958529,-0.732251124584392,-0.929395658126344,-0.26755329552122
2019-08-05,2019-08-05 10:02:00,"3","RM",28,30.8,30.9,91.4,86,85,0.675990220048901,0.112665036674816,0.0281662591687046,-1.54914425427873,-0.859070904645477,-0.366161369193154
2019-08-05,2019-08-05 09:59:00,"4","CT",26.1,29.7,26.3,84.2,85.8,84.1,0.0422535211267602,0.267605633802816,0.169014084507041,-1.53521126760563,-0.845070422535212,-1.7887323943662
2019-08-05,2019-08-05 10:07:00,"5","PN",35.9,30,29,86.2,84.8,84.9,0.0985722667709763,0.563270095834148,0.281635047917074,-0.183062781146099,-0.943477410522199,-1.08429493448074
2019-08-05,2019-08-05 10:03:00,"6","RM",36.7,31.8,28.4,87.1,84.2,85.6,-0.0140831295843533,0.19716381418093,0.183080684596577,-0.309828850855745,-0.704156479217603,-0.661907090464548
2019-08-05,2019-08-05 10:00:00,"7","CT",30.5,30.4,30.3,88.3,89.2,84.6,0.450704225352113,0.732394366197183,0.647887323943661,-0.816901408450704,-1.30985915492958,-1.02816901408451
2019-08-05,2019-08-05 10:09:00,"8","PN",31,30.7,31.3,88.4,82.5,87.8,0.267553295521221,0.197144533541953,0.239389790729513,-0.563270095834148,-0.535106591042441,-0.788578134167807
2019-08-05,2019-08-05 10:05:00,"9","RM",31.1,33.5,30.6,90.7,86,86.2,0.253496332518337,-0.12674816625917,0.0844987775061137,-1.09848410757946,-0.47882640586797,-0.887237163814181
2019-08-11,2019-08-11 09:44:00,"1","CT",29.7,28.5,29.3,93.4,87.8,91.8,0.467424066774869,0.651054950150706,0.784604683514955,-0.267099466728495,-0.651054950150707,-0.200324600046371
2019-08-11,2019-08-11 09:52:00,"2","PN",30,23.4,28.7,95,89.1,91,0.71782981683283,0.667748666821238,0.817992116856018,-0.100162300023186,-0.634361233480176,-0.667748666821239
2019-08-11,2019-08-11 09:48:00,"3","RM",26.9,27.7,27.7,94.6,88.7,89,0.534198933456989,0.450730350104336,0.667748666821238,-0.183630883375841,-0.51750521678646,-0.53419893345699
2019-08-11,2019-08-11 09:45:00,"4","CT",26.2,25.9,29.5,89,90,88.5,0.801298400185485,0.7011361001623,0.734523533503363,0.0166937166705306,-0.634361233480176,0.53419893345699
2019-08-11,2019-08-11 09:53:00,"5","PN",30.2,30.5,31.3,91.8,88.6,90.9,0.934848133549732,0.634361233480176,1.00162300023186,-0.951541850220264,0.0834685833526548,0.383955483422212
2019-08-11,2019-08-11 09:49:00,"6","RM",29.2,27,26.5,92.5,88.9,88.7,0.901460700208672,0.784604683514955,0.517505216786461,-1.25202875028982,-0.801298400185486,-0.317180616740088
2019-08-11,2019-08-11 09:46:00,"7","CT",29.1,28.1,30.2,93.1,96.1,88.4,0.801298400185485,1.15186645026663,0.634361233480178,-0.233712033387433,-0.383955483422211,-0.0166937166705312
2019-08-11,2019-08-11 09:55:00,"8","PN",27.9,25.5,28,92.3,85.9,89.3,0.651054950150706,0.567586366798053,0.250405750057964,-0.51750521678646,-0.868073266867609,-0.550892650127522
2019-08-11,2019-08-11 09:51:00,"9","RM",27.4,25.4,30,97.1,86.1,88.3,1.06839786691398,0.01669371667053,0.350568050081149,-0.617667516809646,-1.35219105031301,-0.100162300023186
2019-08-20,2019-08-20 09:15:00,"1","CT",25.2,27.5,26.4,96.8,87.8,95.7,0.378625009666691,0,0.434305158147089,-0.501121336323563,-0.111360296960792,-0.322944861186297
2019-08-20,2019-08-20 09:24:00,"2","PN",22.9,23.9,25.3,101.8,97.8,94.8,0.757191463037426,0.968759665944943,0.423136405815032,-0.790596968759666,0.055675842870399,-0.378595731518713
2019-08-20,2019-08-20 09:19:00,"3","RM",23.9,26.7,24.7,99,92.3,90.8,0.489985306627485,0.40089706905885,0.200448534529425,-0.334080890882376,-0.111360296960792,-0.334080890882376
2019-08-20,2019-08-20 09:16:00,"4","CT",23.2,25.2,25.1,94.4,94,94.2,0.601345603588277,0.445441187843168,0.634753692676514,-0.334080890882376,-0.0779522078725542,-0.489985306627484
2019-08-20,2019-08-20 09:25:00,"5","PN",26,26.3,27.7,91.8,92.1,97.5,0,0.389730900092793,0.734921125889266,-0.467677080111352,-0.467677080111352,-0.400866068666873
2019-08-20,2019-08-20 09:21:00,"6","RM",26.5,26.1,25.3,94.6,90.2,92.4,0.233838540055675,0.144757191463037,0.412001237240953,-0.300649551500155,-0.100216517166718,-0.133622022888958
2019-08-20,2019-08-20 09:18:00,"7","CT",23.7,27.6,27.1,96,96.7,93.8,0.322919888648315,0.0668110114444798,0.601299103000308,-0.60129910300031,-0.055675842870399,-0.345190225796474
2019-08-20,2019-08-20 09:27:00,"8","PN",26.9,26,23.8,99.3,87.6,91.5,0.779461800185586,0.189297865759355,0.244973708629756,-0.111351685740798,0.055675842870399,-0.467677080111352
2019-08-20,2019-08-20 09:23:00,"9","RM",25.5,25.9,26.8,107.4,88.9,88.3,1.14692236313022,0.311784720074236,0,-0.211568202907516,0.055675842870399,-0.356325394370554
2019-08-27,2019-08-27 08:45:00,"1","CT",24.8,27.1,24.4,96.4,90.5,96.5,-0.0573134328358197,0.386865671641791,0.114626865671641,-0.0573134328358207,-0.0573134328358207,-0.286567164179104
2019-08-27,2019-08-27 08:51:00,"2","PN",21.6,23.3,24.6,101.5,98.3,95.6,-0.0429979098238276,0.0716631830397133,0.114661092863541,-0.186324275903254,-0.0859958196476557,-0.100328456255599
2019-08-27,2019-08-27 08:48:00,"3","RM",23,26.4,24.7,98.9,92.8,91,-0.0143297840581144,0.0716489202905762,0.0286595681162309,-0.128968056523037,-0.0429893521743458,0
2019-08-27,2019-08-27 08:46:00,"4","CT",21.6,24.1,25,94.8,94.2,95.2,0.0573134328358197,0.0286567164179109,0.143283582089552,-0.229253731343283,-0.157611940298507,-0.0143283582089554
2019-08-27,2019-08-27 08:52:00,"5","PN",26.8,26.8,27.6,92.5,92.5,99,0.100328456255599,0.0573305464317715,0.21498954911914,0.114661092863541,0.0716631830397133,-0.0143326366079424
2019-08-27,2019-08-27 08:49:00,"6","RM",25.3,26,23.7,96.8,91.8,92.4,0.315286624203822,0.229299363057324,0,-0.171974522292994,-0.014331210191083,-0.229299363057325
2019-08-27,2019-08-27 08:47:00,"7","CT",26.4,28.3,25.7,97,99.1,92,0.143297840581152,0.343914817394764,-0.257936113046074,0.386904169569111,0.100308488406807,-0.200616976813614
2019-08-27,2019-08-27 08:54:00,"8","PN",24.9,27.4,21.9,99.4,88.1,93.9,0.0143326366079439,0.0716631830397133,0.343983278590625,-0.286652732158853,0.200656912511197,-0.272320095550911
2019-08-27,2019-08-27 08:51:00,"9","RM",24.9,24.5,28.3,107.4,90.7,91.3,0,0.25796178343949,0.429936305732484,-0.085987261146497,-0.200636942675159,0.214968152866242
2019-09-02,2019-09-02 09:07:00,"1","CT",23.9,28.5,25.7,96.8,90.9,96.5,0.0664973447240808,0.0664973447240831,0,-0.149619025629185,0.232740706534287,0.216116370353267
2019-09-02,2019-09-02 09:14:00,"2","PN",22.3,23.4,24.3,102.1,98.4,95.9,0.0997345030589856,0.0166224171764992,0.0498672515294951,0.116356920235484,0.0166224171764974,-0.0498672515294934
2019-09-02,2019-09-02 09:10:00,"3","RM",22.2,26.4,24.6,99.2,92.7,91,0.0498730085430612,-0.0166243361810196,0,-0.132994689448165,0,-0.0166243361810202
2019-09-02,2019-09-02 09:08:00,"4","CT",21.8,27,26.3,94.6,94.1,95.6,-0.0332486723620416,-0.016624336181022,0.0664973447240808,0.033248672362041,0.482105749249596,0.216116370353267
2019-09-02,2019-09-02 09:15:00,"5","PN",28,27.5,29.3,92.3,92.6,98.6,-0.033244834352996,0.0166224171764968,-0.0664896687059919,0.199469006117973,0.116356920235484,0.282581092000462
2019-09-02,2019-09-02 09:12:00,"6","RM",24.9,26,23.5,96.4,91.8,92.6,-0.0664896687059896,0,0.0332448343529936,-0.0664896687059914,0,-0.0332448343529954
2019-09-02,2019-09-02 09:09:00,"7","CT",27,28.1,25.6,97.2,99.2,93.9,0.0332486723620416,0.016624336181022,0.315862387439391,0.0997460170861235,-0.033248672362041,-0.0166243361810202
2019-09-02,2019-09-02 09:17:00,"8","PN",25.4,27.7,22.6,99.1,88.3,94,-0.0498672515294951,0.033244834352996,0.0166224171764968,0.0831120858824888,0.0498672515294934,0.116356920235485
2019-09-02,2019-09-02 09:13:00,"9","RM",24,25,28.1,107.2,90.6,91.2,-0.0332486723620416,-0.016624336181022,-0.0166243361810196,-0.149619025629185,0.0831216809051027,-0.033248672362041
2019-09-07,2019-09-07 09:01:00,"1","CT",20.9,26.6,24,96.8,90.8,96.5,0,-0.020016680567141,0,-0.600500417014178,-0.380316930775646,-0.340283569641368
2019-09-07,2019-09-07 09:08:00,"2","PN",20,21.2,21.7,102,98.6,95,-0.0200166805671381,0.0400333611342763,-0.180150125104255,-0.460383653044204,-0.440366972477064,-0.520433694745622
2019-09-07,2019-09-07 09:04:00,"3","RM",19.4,24.6,23.5,99.5,92.8,90.6,0.0600500417014173,0.0200166805671381,-0.0800667222685583,-0.5604670558799,-0.360300250208506,-0.220183486238532
2019-09-07,2019-09-07 09:02:00,"4","CT",17.9,21.6,23.4,94.6,94,95.4,0,-0.0200166805671381,-0.0400333611342763,-0.780650542118432,-1.08090075062552,-0.58048373644704
2019-09-07,2019-09-07 09:09:00,"5","PN",25.3,24.3,27.5,92,92.5,98.4,-0.0600500417014173,-0.0200166805671381,-0.0400333611342763,-0.54045037531276,-0.640533778148457,-0.360300250208507
2019-09-07,2019-09-07 09:06:00,"6","RM",24,25.7,20,97,92,92.4,0.120100083402835,0.0400333611342791,-0.0400333611342763,-0.180150125104253,-0.060050041701418,-0.700583819849875
2019-09-07,2019-09-07 09:03:00,"7","CT",25.1,25.3,22.6,97.8,99.6,94,0.120100083402835,0.0800667222685554,0.0200166805671381,-0.380316930775646,-0.5604670558799,-0.600500417014178
2019-09-07,2019-09-07 09:11:00,"8","PN",22.8,25.5,20.3,99.4,88,93.6,0.0600500417014201,-0.0600500417014173,-0.0800667222685583,-0.520433694745621,-0.440366972477064,-0.460383653044204
2019-09-07,2019-09-07 09:07:00,"9","RM",21.3,21.4,27.7,107.3,90.5,91.8,0.0200166805671381,-0.0200166805671381,0.120100083402835,-0.54045037531276,-0.720600500417014,-0.0800667222685576
2019-09-16,2019-09-16 08:19:00,"1","CT",15.6,23.2,19.4,96.5,90.3,96.2,-0.0334417092429165,-0.0557361820715281,-0.0334417092429165,-0.590803529958198,-0.379006038086391,-0.512772875058059
2019-09-16,2019-09-16 08:28:00,"2","PN",15.6,17.4,13,101.8,98.2,94.9,-0.0222910216718269,-0.0445820433436523,-0.0111455108359127,-0.490402476780186,-0.423529411764706,-0.969659442724458
2019-09-16,2019-09-16 08:23:00,"3","RM",15,17.1,18.8,99.3,93,89.3,-0.0222927471166502,0.0222927471166502,-0.144902856258224,-0.490440436566298,-0.835978016874371,-0.523879557241272
2019-09-16,2019-09-16 08:20:00,"4","CT",13.2,17,19.8,93.8,93.2,95.2,-0.0891778913144446,-0.0891778913144446,-0.0222944728286116,-0.523920111472364,-0.512772875058059,-0.401300510915002
2019-09-16,2019-09-16 08:29:00,"5","PN",19.1,21.4,19.2,91.8,92.2,98.2,-0.0222910216718269,-0.0334365325077396,-0.0222910216718269,-0.691021671826625,-0.323219814241486,-0.925077399380805
2019-09-16,2019-09-16 08:25:00,"6","RM",18.5,22.4,13.8,96.6,91.7,91.8,-0.0445854942333004,-0.0334391206749745,-0.0668782413499506,-0.613050545707872,-0.367830327424723,-0.691075160616147
2019-09-16,2019-09-16 08:22:00,"7","CT",20.2,18.7,17.7,97.1,99.2,93.8,-0.0780246149082749,-0.0445854942332988,-0.0222927471166502,-0.546172304357923,-0.735660654849447,-0.546172304357923
2019-09-16,2019-09-16 08:31:00,"8","PN",17.7,19,17.3,98.9,88.2,93.5,-0.0557275541795666,0.0222910216718269,-0.0111455108359127,-0.568421052631579,-0.724458204334365,-0.334365325077399
2019-09-16,2019-09-16 08:27:00,"9","RM",16.3,18.3,20.8,107.3,90.2,90.9,0,-0.0334365325077396,-0.100309597523219,-0.557275541795666,-0.345510835913312,-0.769040247678018
